Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
2022-09-30_AM-Sample_Raw-Lake_Test1,674.2231,695.8142,0.8888,188.0230,188.0629,188.0171,13130.4512,13613.0695,13169.4996,0.3404,0,1588,267,921,7.6391,4.7373,1000.0000,7.6489,4.8448,1000.0000,0.1075,0.7324,0.7405,0.9633,1.3505,101.3011,0.9879,09-30-2022 13:54:21,29.2993,31.5437,29.7647,93.7235,479.7660,1.6288,-20.0000,80.0000,0.0451,0.9568,0.0000,0.6140,35.3976,21.7324,1588,127,141,0,0,178.6711,33.8698,1,114.2600,0.9998,1.0000,0.9998,1.1279,0.0000,0.0000,0.0000,45.9736,2409087,0.0000,0,0.0000,0.0000,1151178.0000,0.7775,09-30-2022 13:54:21,09-30-2022 13:54:21,0.0712,ED4EA72440E811ED8B1900301809E817,13169.4996,16433.7963,27.7426
2022-09-30_AM-Sample_Raw-Lake_Test1,88.2867,88.2867,0.4439,201.1343,201.1784,201.2836,683.9758,387.6518,624.0319,0.3404,0,1589,874,1604,7.8383,4.9034,1000.0000,7.8587,5.0064,1000.0000,0.1030,0.3849,0.6936,0.7280,1.4418,41.3138,1.0000,09-30-2022 13:54:21,10.6024,12.4719,10.6024,76.1217,479.9540,2.0390,-75.0000,20.0000,0.0000,1.0308,0.0000,0.4904,15.3557,7.5308,1589,89,73,0,0,183.1643,15.8286,1,45.7729,0.9998,1.0007,1.0005,1.1079,0.0000,0.0000,0.0000,35.6071,2409088,0.0000,0,0.0000,0.0000,182798.0000,0.9128,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1499,ED4EAE3B40E811ED8B1900301809E817,624.0319,1015.7671,6.2974
2022-09-30_AM-Sample_Raw-Lake_Test1,84.1420,91.5302,0.4736,200.3950,200.4169,200.5684,253.7969,783.7463,580.6078,0.3404,0,1590,726,1638,7.6768,4.7562,1000.0000,7.6816,4.8238,1000.0000,0.0676,0.1240,0.1713,0.5365,5.8383,59.5915,0.6364,09-30-2022 13:54:21,10.3505,18.2587,10.7954,55.1111,480.1570,16.2801,0.0000,-90.0000,0.7151,0.5830,0.0000,0.0614,44.0795,2.7076,1590,74,120,0,0,166.4650,25.7002,2,93.5741,0.9999,1.0009,1.0008,1.5703,0.0000,0.0000,0.0000,35.1234,2409089,0.0000,0,0.0000,0.0000,159307.0000,0.4808,09-30-2022 13:54:21,09-30-2022 13:54:21,0.4331,ED4EB55940E811ED8B1900301809E817,580.6078,3187.1800,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,84.0410,97.4271,0.0538,202.8713,203.2176,203.2741,164.1964,142.5122,579.5634,0.3404,0,1591,897,1427,7.6481,4.7416,1000.0000,7.6697,4.8949,1000.0000,0.1534,0.0000,0.0656,0.0723,15.2360,121.1188,0.5680,09-30-2022 13:54:21,10.3443,37.8600,11.1377,39.5972,480.5160,45.8434,-90.0000,0.0000,0.3022,0.7679,0.0000,0.0218,76.0225,1.6583,1591,216,57,0,0,176.2427,58.3786,2,155.3617,0.9983,1.0020,1.0003,1.2827,0.0000,0.0000,0.0000,8.5895,2409090,0.0000,0,0.0000,0.0000,168488.0000,0.2541,09-30-2022 13:54:21,09-30-2022 13:54:21,0.7268,ED4EBC6D40E811ED8B1900301809E817,579.5634,28414.6284,4.2550
2022-09-30_AM-Sample_Raw-Lake_Test1,95.4929,95.4929,0.5736,201.6090,201.6127,201.5407,329.9510,1345.9874,701.9733,0.3404,0,1592,865,1382,7.6116,4.7144,1000.0000,7.6245,4.8392,1000.0000,0.1248,0.0064,0.2443,0.4842,4.0939,61.0125,0.5031,09-30-2022 13:54:21,11.0266,18.7031,11.0266,72.5673,480.6100,10.7684,-65.0000,10.0000,0.5219,0.6571,0.0000,0.0929,36.5220,3.3916,1592,111,89,0,0,147.6174,23.9982,3,79.8271,1.0000,0.9997,0.9996,1.3084,0.0000,0.0000,0.0000,49.9131,2409091,0.0000,0,0.0000,0.0000,157803.0000,0.2063,09-30-2022 13:54:21,09-30-2022 13:54:21,0.4104,ED4EC35E40E811ED8B1900301809E817,701.9733,3425.6157,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,99.2617,100.1798,0.6434,199.2911,199.4458,199.5723,577.5352,624.6470,743.9374,0.3404,0,1593,324,956,7.7753,4.8464,1000.0000,7.7854,4.9080,1000.0000,0.0616,0.5757,0.5035,0.8721,1.9859,42.9025,0.9429,09-30-2022 13:54:21,11.2421,12.9541,11.2939,67.3557,481.0470,3.9883,-90.0000,0.0000,0.4656,0.6823,0.0000,0.2507,22.6997,5.6916,1593,90,72,0,0,157.2414,15.4882,1,56.7825,0.9992,1.0014,1.0006,1.3235,0.0000,0.0000,0.0000,48.8455,2409092,0.0000,0,0.0000,0.0000,173909.0000,0.6928,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1322,ED4ECA6C40E811ED8B1900301809E817,743.9374,1138.2076,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,87.7806,87.7806,0.6990,193.7774,193.8681,194.0131,954.4203,520.7022,618.6735,0.3404,0,1594,884,23,7.7661,4.8356,1000.0000,7.7815,4.9102,1000.0000,0.0745,0.6839,0.7936,0.9173,1.2601,38.3647,0.9900,09-30-2022 13:54:21,10.5719,11.4980,10.5719,68.8981,481.0940,1.0000,25.0000,-65.0000,0.0000,1.2600,0.0000,1.0000,10.6713,10.6713,1594,77,78,0,0,135.1752,13.4458,1,42.6851,0.9995,1.0012,1.0007,1.1126,0.0000,0.0000,0.0000,62.0526,2409093,0.0000,0,0.0000,0.0000,134229.0000,0.7271,09-30-2022 13:54:21,09-30-2022 13:54:21,0.0805,ED4ED17D40E811ED8B1900301809E817,618.6735,795.9037,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,119.7725,119.7725,0.7267,201.0934,201.1187,200.9142,552.7391,938.7438,986.0518,0.3404,0,1595,759,960,7.7180,4.8313,1000.0000,7.7301,4.8295,1000.0000,-0.0018,0.5853,0.3437,0.8779,2.9093,48.0689,0.8481,09-30-2022 13:54:21,12.3491,14.5710,12.3491,58.2240,481.2970,6.9969,25.0000,-80.0000,1.0125,0.4969,0.0000,0.1429,32.5398,4.6506,1595,80,90,0,0,138.8139,16.1690,1,74.3807,0.9999,0.9991,0.9990,1.5474,0.0000,0.0000,0.0000,50.8076,2409094,0.0000,0,0.0000,0.0000,181291.0000,0.5831,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1525,ED4ED8A840E811ED8B1900301809E817,986.0518,1619.8235,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,281.0244,281.0244,0.5625,201.9693,202.0685,202.0702,1708.0015,4616.6828,3543.8871,0.3404,0,1596,313,1801,7.6806,4.8871,1000.0000,7.6791,4.8087,1000.0000,-0.0784,0.0000,0.3265,0.5959,3.0625,77.8373,0.7345,09-30-2022 13:54:21,18.9159,24.0549,18.9159,43.9201,481.3600,7.4876,-30.0000,40.0000,0.8323,0.5458,0.0000,0.1336,49.5861,6.6225,1596,119,120,0,0,156.0004,27.0618,2,112.4170,0.9995,1.0005,1.0000,1.4443,0.0000,0.0000,0.0000,68.3052,2409095,0.0000,0,0.0000,0.0000,442105.0000,0.4485,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2136,ED4EDFAF40E811ED8B1900301809E817,3543.8871,7288.0458,17.5306
2022-09-30_AM-Sample_Raw-Lake_Test1,79.3063,80.2116,0.1332,197.0671,197.5050,197.6304,231.5891,132.7749,531.2827,0.3404,0,1597,121,717,7.6806,4.8871,1000.0000,7.6791,4.8087,1000.0000,-0.0784,0.0000,0.1974,0.2464,5.0658,66.4523,0.8304,09-30-2022 13:54:21,10.0487,20.4335,10.1059,81.7080,481.3600,13.8423,-90.0000,-5.0000,0.2456,0.8028,0.0000,0.0722,38.3721,2.7721,1597,135,57,0,0,155.3806,30.8062,1,82.2883,0.9978,1.0029,1.0006,1.2383,0.0000,0.0000,0.0000,28.8516,2409095,0.0000,0,0.0000,0.0000,141241.0000,0.7870,09-30-2022 13:54:21,09-30-2022 13:54:21,0.5082,ED4EED7740E811ED8B1900301809E817,531.2827,4467.0835,3.5742
2022-09-30_AM-Sample_Raw-Lake_Test1,355.6370,355.6370,0.0278,200.2889,200.3071,200.3229,936.8931,496.0604,5045.1515,0.3404,0,1598,507,1046,7.7121,5.0128,1000.0000,7.7576,5.2296,1000.0000,0.2167,0.0000,0.0628,0.0482,15.9120,262.5183,0.7038,09-30-2022 13:54:21,21.2794,82.8496,21.2794,98.1727,481.5630,47.9682,-10.0000,80.0000,0.0810,0.9251,0.0000,0.0208,140.0132,2.9189,1598,112,419,0,0,138.4375,129.5222,1,285.8641,0.9999,1.0002,1.0001,1.0889,0.0000,0.0000,0.0000,27.8354,2409096,0.0000,0,0.0000,0.0000,488269.0000,0.7516,09-30-2022 13:54:21,09-30-2022 13:54:21,0.7432,ED4EF49240E811ED8B1900301809E817,5045.1515,297762.1700,4.5954
2022-09-30_AM-Sample_Raw-Lake_Test1,457.5653,460.8344,0.1095,190.0020,189.8374,189.7087,1577.0844,11297.4784,7362.8067,0.3404,0,1599,750,319,7.7074,4.7781,1000.0000,7.7240,4.8581,1000.0000,0.0800,0.0000,0.0847,0.0757,11.8075,238.9231,0.3877,09-30-2022 13:54:21,24.1369,75.3608,24.2230,59.8614,481.8750,35.0660,25.0000,-65.0000,0.1730,0.8525,0.0000,0.0285,135.1592,3.8544,1599,191,351,0,0,178.7344,115.2254,1,278.0273,1.0009,0.9985,0.9993,1.1637,0.0000,0.0000,0.0000,34.4513,2409097,0.0000,0,0.0000,0.0000,798228.0000,0.3615,09-30-2022 13:54:21,09-30-2022 13:54:21,0.6797,ED4EFB6F40E811ED8B1900301809E817,7362.8067,224096.3270,15.4882
2022-09-30_AM-Sample_Raw-Lake_Test1,238.3862,238.3862,0.3121,209.3483,209.5298,209.7064,1665.2558,1558.6608,2768.7610,0.3404,0,1600,201,1857,7.7020,5.1268,1000.0000,7.6971,4.8287,1000.0000,-0.2981,0.0000,0.4365,0.5317,2.2907,82.9785,0.9791,09-30-2022 13:54:21,17.4219,25.6907,17.4219,59.2616,482.0160,4.9963,15.0000,-80.0000,0.0000,1.0109,0.0000,0.2001,37.5461,7.5147,1600,63,151,0,0,136.0842,37.9546,1,90.1217,0.9991,1.0017,1.0008,1.0861,0.0000,0.0000,0.0000,65.0660,2409098,0.0000,0,0.0000,0.0000,331365.0000,0.6185,09-30-2022 13:54:21,09-30-2022 13:54:21,0.3219,ED4F022A40E811ED8B1900301809E817,2768.7610,8878.2770,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,174.4580,176.1396,0.5423,188.2474,188.0841,187.8252,865.1253,1807.0446,1733.4061,0.3404,0,1601,194,1,7.6744,4.7595,1000.0000,7.6918,4.7893,1000.0000,0.0298,0.1283,0.3079,0.6671,3.2477,62.2737,0.7728,09-30-2022 13:54:21,14.9039,19.1002,14.9756,77.4066,482.0790,8.0790,-35.0000,25.0000,0.7833,0.5608,0.0000,0.1238,41.5818,5.1469,1601,104,100,0,0,124.9481,23.3174,1,93.4573,1.0009,0.9978,0.9986,1.5008,0.0000,0.0000,0.0000,37.5513,2409099,0.0000,0,0.0000,0.0000,228780.0000,0.0328,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2197,ED4F0B4C40E811ED8B1900301809E817,1733.4061,3648.4961,13.4458
2022-09-30_AM-Sample_Raw-Lake_Test1,108.7717,122.4544,0.4573,193.2927,193.1493,193.1159,712.2769,720.1498,853.3701,0.3404,0,1602,232,1002,7.7302,4.8101,1000.0000,7.7496,4.8657,1000.0000,0.0556,0.3480,0.4693,0.7033,2.1308,51.0090,0.8749,09-30-2022 13:54:21,11.7683,15.5071,12.4865,41.8780,483.2970,4.4703,-20.0000,80.0000,0.3191,0.7581,0.0000,0.2237,26.2668,5.8759,1602,75,101,0,0,158.2485,19.9134,1,64.2855,1.0007,0.9991,0.9998,1.2603,0.0000,0.0000,0.0000,21.7298,2409100,0.0000,0,0.0000,0.0000,189740.0000,0.5444,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2411,ED4F10B940E811ED8B1900301809E817,853.3701,1952.5012,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,93.5611,94.4759,0.6303,190.1876,190.0067,189.9629,564.2675,619.9905,680.7799,0.3404,0,1603,314,22,7.8009,4.8564,1000.0000,7.8260,4.9235,1000.0000,0.0672,0.4885,0.5362,0.8186,1.8650,43.3115,0.8818,09-30-2022 13:54:21,10.9145,13.0959,10.9677,72.0956,483.4690,3.5796,40.0000,-30.0000,0.3532,0.7390,0.0000,0.2794,20.9582,5.8549,1603,86,79,0,0,133.3343,15.4882,1,53.6263,1.0010,0.9988,0.9998,1.2382,0.0000,0.0000,0.0000,30.6810,2409101,0.0000,0,0.0000,0.0000,140001.0000,0.4564,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1666,ED4F16F940E811ED8B1900301809E817,680.7799,1176.0048,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,87.3758,87.3758,0.2430,199.9039,199.6471,199.5450,499.4412,249.0829,614.3992,0.3404,0,1604,888,1559,7.7867,4.8439,1000.0000,7.8043,4.9561,1000.0000,0.1121,0.0351,0.5244,0.4451,1.9068,49.2105,1.0000,09-30-2022 13:54:21,10.5475,14.9681,10.5475,54.8056,484.0470,3.7217,-90.0000,0.0000,0.0000,1.0137,0.0000,0.2687,20.6517,5.5491,1604,106,58,0,0,186.8463,20.9346,1,52.4016,1.0013,0.9982,0.9995,1.0648,0.0000,0.0000,0.0000,35.0233,2409102,0.0000,0,0.0000,0.0000,184791.0000,0.8970,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2953,ED4F1CF640E811ED8B1900301809E817,614.3992,1755.9111,4.5954
2022-09-30_AM-Sample_Raw-Lake_Test1,110.3102,110.3102,0.0325,202.0577,202.1483,202.4110,162.7338,84.1810,871.5398,0.3404,0,1605,969,1447,7.8161,4.8700,1000.0000,7.8675,4.9794,1000.0000,0.1094,0.0000,0.0470,0.0492,21.2795,169.2251,0.6117,09-30-2022 13:54:21,11.8512,53.1591,11.8512,31.9151,484.4380,64.8362,-90.0000,-5.0000,0.1475,0.8715,0.0000,0.0154,95.5010,1.4730,1605,289,62,0,0,190.1359,83.2278,1,193.9478,0.9996,1.0017,1.0013,1.1461,0.0000,0.0000,0.0000,19.5886,2409103,0.0000,0,0.0000,0.0000,230825.0000,0.3351,09-30-2022 13:54:21,09-30-2022 13:54:21,0.7771,ED4F22DD40E811ED8B1900301809E817,871.5398,78656.0799,2.8934
2022-09-30_AM-Sample_Raw-Lake_Test1,290.9998,294.5425,0.1587,192.0577,192.1008,192.1220,1403.4367,2230.7009,3734.2446,0.3404,0,1606,237,373,7.7074,4.7800,1000.0000,7.7378,4.8660,1000.0000,0.0860,0.0000,0.2135,0.2190,4.6839,117.0086,0.6560,09-30-2022 13:54:21,19.2487,36.5646,19.3655,40.2813,484.6880,12.6359,25.0000,-65.0000,0.2518,0.7989,0.0000,0.0791,65.8322,5.2099,1606,118,185,0,0,174.4783,52.5918,1,142.0844,0.9998,1.0003,1.0001,1.2143,0.0000,0.0000,0.0000,38.6692,2409104,0.0000,0,0.0000,0.0000,510698.0000,0.3458,09-30-2022 13:54:21,09-30-2022 13:54:21,0.4736,ED4F29B440E811ED8B1900301809E817,3734.2446,25596.6005,13.1054
2022-09-30_AM-Sample_Raw-Lake_Test1,162.0807,162.0807,0.2340,191.7414,191.6754,191.6048,1000.6661,664.6226,1552.2462,0.3404,0,1607,146,986,7.7039,4.8170,1000.0000,7.7320,4.9366,1000.0000,0.1197,0.0000,0.4472,0.4274,2.2361,67.4926,0.9610,09-30-2022 13:54:21,14.3655,20.8022,14.3655,32.2921,485.4690,4.8174,0.0000,-90.0000,0.0750,0.9302,0.0000,0.2076,30.9224,6.4189,1607,63,129,0,0,186.4623,28.7638,1,74.6827,1.0003,0.9993,0.9996,1.1065,0.0000,0.0000,0.0000,42.2617,2409105,0.0000,0,0.0000,0.0000,319410.0000,0.8156,09-30-2022 13:54:21,09-30-2022 13:54:21,0.3094,ED4F2EB140E811ED8B1900301809E817,1552.2462,4713.3297,6.2974
2022-09-30_AM-Sample_Raw-Lake_Test1,159.8825,162.7090,0.9137,198.5455,198.5260,198.5053,657.4056,2459.3699,1520.7763,0.3404,0,1608,654,936,7.7099,4.7942,1000.0000,7.7289,4.8440,1000.0000,0.0498,0.3421,0.2350,0.7334,4.2551,63.3166,0.6971,09-30-2022 13:54:21,14.2678,19.4690,14.3933,69.1977,485.5790,11.2792,-20.0000,-60.0000,1.2279,0.4489,0.0000,0.0887,47.3987,4.2023,1608,103,104,0,0,150.4297,21.2750,2,103.2020,1.0001,0.9998,0.9999,1.6299,0.0000,0.0000,0.0000,41.9168,2409106,0.0000,0,0.0000,0.0000,254527.0000,0.3075,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2672,ED4F32CD40E811ED8B1900301809E817,1520.7763,3863.9261,17.1902
2022-09-30_AM-Sample_Raw-Lake_Test1,138.7138,142.4567,0.7393,195.7562,195.3479,194.7502,782.8605,1482.2146,1228.9762,0.3404,0,1609,131,907,7.7455,4.8241,1000.0000,7.7617,4.9060,1000.0000,0.0819,0.3509,0.4062,0.7896,2.4616,54.8944,0.8451,09-30-2022 13:54:21,13.2897,16.7836,13.4678,95.9175,485.6410,5.5534,30.0000,85.0000,0.6581,0.6031,0.0000,0.1801,31.3259,5.6409,1609,89,94,0,0,143.4191,18.8922,1,73.9335,1.0021,0.9949,0.9969,1.3468,0.0000,0.0000,0.0000,36.5165,2409107,0.0000,0,0.0000,0.0000,213551.0000,0.2886,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2082,ED4F36DC40E811ED8B1900301809E817,1228.9762,2475.4539,14.8074
2022-09-30_AM-Sample_Raw-Lake_Test1,243.7140,243.7140,0.0960,198.3074,198.2986,198.3199,1082.2988,674.6244,2862.0974,0.3404,0,1610,580,641,7.3674,4.5383,1000.0000,7.3985,4.7117,1000.0000,0.1735,0.0000,0.2144,0.1803,4.6637,116.8235,0.8795,09-30-2022 13:54:21,17.6155,36.4606,17.6155,24.0867,486.5000,12.5719,-80.0000,10.0000,0.0877,0.9194,0.0000,0.0795,60.1664,4.7858,1610,204,83,0,0,181.9493,55.3150,1,129.9043,1.0000,1.0001,1.0001,1.1120,0.0000,0.0000,0.0000,35.6237,2409108,0.0000,0,0.0000,0.0000,452144.0000,0.7369,09-30-2022 13:54:21,09-30-2022 13:54:21,0.5169,ED4F3AA240E811ED8B1900301809E817,2862.0974,25378.7864,4.9358
2022-09-30_AM-Sample_Raw-Lake_Test1,127.0002,149.4358,0.0409,198.6374,198.6722,198.9375,370.4063,123.8774,1076.6397,0.3404,0,1611,284,1162,7.5283,4.6927,1000.0000,7.5359,4.7148,1000.0000,0.0221,0.0000,0.1038,0.0735,9.6313,140.9998,0.8666,09-30-2022 13:54:21,12.7162,44.1764,13.7938,43.3693,486.9690,28.2221,-90.0000,-5.0000,0.0519,0.9506,0.0000,0.0354,72.1532,2.5566,1611,246,60,0,0,178.9266,68.5906,1,149.4197,0.9998,1.0015,1.0013,1.0597,0.0000,0.0000,0.0000,16.2183,2409109,0.0000,0,0.0000,0.0000,246203.0000,0.3801,09-30-2022 13:54:21,09-30-2022 13:54:21,0.7121,ED4F3F3140E811ED8B1900301809E817,1076.6397,45140.6987,3.5742
2022-09-30_AM-Sample_Raw-Lake_Test1,85.4548,87.5782,0.8320,201.7268,201.8722,201.9144,338.5518,884.3671,594.2488,0.3404,0,1612,771,1014,7.6406,4.7375,1000.0000,7.6543,4.7964,1000.0000,0.0589,0.4626,0.3059,0.7478,3.2695,46.0541,0.7124,09-30-2022 13:54:21,10.4309,13.9848,10.5597,73.6592,487.3130,8.1487,-65.0000,50.0000,0.8919,0.5286,0.0000,0.1227,30.5894,3.7539,1612,86,82,0,0,147.2546,16.1690,1,68.6865,0.9993,1.0009,1.0002,1.4914,0.0000,0.0000,0.0000,38.0446,2409110,0.0000,0,0.0000,0.0000,142837.0000,0.4222,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2541,ED4F432740E811ED8B1900301809E817,594.2488,1432.0702,12.0842
2022-09-30_AM-Sample_Raw-Lake_Test1,246.5929,252.4615,0.4873,194.9562,194.5279,194.0581,2876.8625,2030.9645,2912.9609,0.3404,0,1613,670,862,7.6333,4.7391,1000.0000,7.6577,4.8098,1000.0000,0.0707,0.3703,0.7026,0.7812,1.4232,66.0880,0.9981,09-30-2022 13:54:21,17.7193,20.3105,17.9289,40.2434,487.9380,1.9614,0.0000,-90.0000,0.0000,1.0781,0.0000,0.5099,24.1535,12.3147,1613,79,121,0,0,167.1899,26.0406,1,72.9365,1.0022,0.9954,0.9976,1.1036,0.0000,0.0000,0.0000,58.2961,2409111,0.0000,0,0.0000,0.0000,419981.0000,0.8855,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1276,ED4F470640E811ED8B1900301809E817,2912.9609,4386.9492,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,100.1798,101.7109,0.5969,193.5220,193.2072,193.0395,636.1244,645.0747,754.2820,0.3404,0,1614,591,570,7.6886,4.7724,1000.0000,7.7030,4.8524,1000.0000,0.0800,0.4670,0.5498,0.8166,1.8189,44.4288,0.8716,09-30-2022 13:54:21,11.2939,13.4458,11.3799,72.5143,488.0320,3.4219,-40.0000,50.0000,0.3091,0.7639,0.0000,0.2922,21.1672,6.1858,1614,80,88,0,0,131.8565,16.1690,1,54.7059,1.0016,0.9975,0.9991,1.2313,0.0000,0.0000,0.0000,37.8085,2409112,0.0000,0,0.0000,0.0000,147020.0000,0.3980,09-30-2022 13:54:21,09-30-2022 13:54:21,0.1600,ED4F4AFE40E811ED8B1900301809E817,754.2820,1272.7953,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,118.8450,118.8450,0.0735,192.2976,192.5297,192.6153,226.2278,316.0848,974.6194,0.3404,0,1615,606,72,7.7239,4.8123,1000.0000,7.7335,4.8711,1000.0000,0.0588,0.0000,0.0732,0.0949,13.6669,121.6404,0.4829,09-30-2022 13:54:21,12.3011,38.0208,12.3011,45.6187,488.1410,40.9115,-85.0000,5.0000,0.3752,0.7271,0.0000,0.0244,78.4119,1.9166,1615,211,68,0,0,167.8551,57.0170,2,160.6571,0.9988,1.0017,1.0004,1.3208,0.0000,0.0000,0.0000,21.0913,2409113,0.0000,0,0.0000,0.0000,217708.0000,0.5011,09-30-2022 13:54:21,09-30-2022 13:54:21,0.6765,ED4F4F8440E811ED8B1900301809E817,974.6194,28778.0918,5.2762
2022-09-30_AM-Sample_Raw-Lake_Test1,152.3574,156.0132,0.4443,197.6265,197.6827,197.7636,678.5878,1017.5924,1414.6828,0.3404,0,1616,162,769,7.5880,4.6962,1000.0000,7.6128,4.7887,1000.0000,0.0925,0.2182,0.2719,0.6929,3.6774,57.7709,0.8568,09-30-2022 13:54:21,13.9279,17.7103,14.0940,75.3128,488.3910,9.4471,-40.0000,45.0000,0.7991,0.5558,0.0000,0.1059,42.5636,4.5055,1616,92,102,0,0,143.5346,23.6578,1,94.1381,0.9997,1.0007,1.0004,1.6295,0.0000,0.0000,0.0000,41.7182,2409114,0.0000,0,0.0000,0.0000,232526.0000,0.4608,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2136,ED4F537A40E811ED8B1900301809E817,1414.6828,2908.5270,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,79.8092,79.8092,0.6956,196.9792,197.1783,197.4158,582.7233,448.6652,536.3435,0.3404,0,1617,980,194,7.6291,4.7200,1000.0000,7.6298,4.7804,1000.0000,0.0603,0.6722,0.6798,0.9166,1.4710,37.3670,0.9496,09-30-2022 13:54:21,10.0805,11.1765,10.0805,81.3274,488.6410,2.1579,-90.0000,0.0000,0.1535,0.8669,0.0000,0.4634,15.1174,7.0056,1617,83,71,0,0,121.6696,13.1054,1,44.2461,0.9990,1.0022,1.0012,1.1841,0.0000,0.0000,0.0000,54.9821,2409115,0.0000,0,0.0000,0.0000,111206.0000,0.7283,09-30-2022 13:54:21,09-30-2022 13:54:21,0.0981,ED4F575C40E811ED8B1900301809E817,536.3435,730.9913,9.0206
2022-09-30_AM-Sample_Raw-Lake_Test1,98.7519,98.7519,0.4261,200.2107,200.2343,200.2816,498.3667,536.7750,738.2135,0.3404,0,1618,299,1254,7.5107,4.6208,1000.0000,7.5273,4.6797,1000.0000,0.0589,0.2885,0.4274,0.6392,2.3398,47.9751,0.8048,09-30-2022 13:54:21,11.2132,14.6372,11.2132,53.7778,488.8290,5.1568,-65.0000,25.0000,0.4631,0.6835,0.0000,0.1939,25.6492,4.9739,1618,94,82,0,0,171.8174,17.5306,1,61.2461,0.9999,1.0004,1.0002,1.2766,0.0000,0.0000,0.0000,56.1050,2409116,0.0000,0,0.0000,0.0000,189171.0000,0.4074,09-30-2022 13:54:21,09-30-2022 13:54:21,0.2339,ED4F61A240E811ED8B1900301809E817,738.2135,1641.9981,8.6802
2022-09-30_AM-Sample_Raw-Lake_Test1,220.3087,223.1759,0.0727,193.1554,193.2004,193.2848,722.0934,903.8569,2459.8651,0.3404,0,1619,363,371,7.7317,4.8041,1000.0000,7.7511,4.8573,1000.0000,0.0532,0.0000,0.1298,0.0953,7.7048,142.0709,0.6047,09-30-2022 13:54:21,16.7483,44.4600,16.8569,45.5467,489.7040,22.1602,-15.0000,80.0000,0.1411,0.8763,0.0000,0.0451,76.7156,3.4619,1619,93,238,0,0,180.5563,67.2290,1,160.3550,0.9998,1.0007,1.0004,1.1287,0.0000,0.0000,0.0000,29.8764,2409117,0.0000,0,0.0000,0.0000,408960.0000,0.1857,09-30-2022 13:54:21,09-30-2022 13:54:21,0.6233,ED4F67E940E811ED8B1900301809E817,2459.8651,46015.8712,7.3186
2022-09-30_AM-Sample_Raw-Lake_Test1,185.5065,185.5065,0.0910,194.8378,194.8435,194.8796,610.7292,438.9162,1900.6517,0.3404,0,1620,186,541,7.7384,4.8928,1000.0000,7.7637,5.0228,1000.0000,0.1300,0.0000,0.1516,0.1636,6.5964,110.7909,0.7795,09-30-2022 13:54:21,15.3686,34.5884,15.3686,90.1254,490.4380,18.6696,-50.0000,40.0000,0.2148,0.8232,0.0000,0.0536,64.7158,3.4664,1620,161,151,0,0,139.7175,53.2726,1,136.3643,1.0000,1.0002,1.0002,1.2308,0.0000,0.0000,0.0000,41.2694,2409118,0.0000,0,0.0000,0.0000,270493.0000,0.4984,09-30-2022 13:54:21,09-30-2022 13:54:21,0.5557,ED4F6DE340E811ED8B1900301809E817,1900.6517,21666.6056,5.6166
